Code	Lat	Long	Tax
URS	51.75243	36.29238	
URT	9.135857	99.14342	
URU	-9.51588	148.5609	
URY	31.41106	37.27526	
URZ	32.9	66.61667	
USA	35.3899	-80.7102	
USC	34.68694	-81.6411	
USH	-54.8393	-68.3125	
USI	8.166667	-59.8333	
USJ	46.18999	80.81301	
USK	65.95	57.4	
USL	-25.9667	113.1167	
USM	9.548826	100.0632	
USN	35.59355	129.3528	
USO	-5.5	145.4333	
USQ	38.68477	29.46821	
USR	64.54996	143.1139	
USS	21.86667	-79.55	
UST	29.95	-81.3333	
USU	12.1	120.1667	
UTA	-18.9667	32.66667	
UTB	-22.5853	144.5288	
UTC	52.08333	5.166667	
UTD	-15.8084	134.1462	
UTG	-30.5	27.6	
UTH	17.38678	102.7776	
UTI	60.89686	26.93382	
UTK	11.22232	169.8519	
UTL	36.63333	-4.5	
UTM	34.66769	-90.3677	
UTN	-28.4025	21.25833	
UTO	65.99333	-153.702	
UTP	12.68333	101.0167	
UTR	17.67357	100.2335	
UTS	65.43961	52.19968	
UTT	-31.5833	28.78333	
UTU	9.666667	-78.8333	
UTW	-31.8667	26.86667	
UUA	54.63757	52.79764	
UUD	51.8099	107.449	
UUK	70.41666	-148.917	
UUN	46.66737	113.2863	
UUS	46.96667	142.75	
UUU	-8.99972	147.4667	
UVA	29.21248	-99.742	
UVE	-20.6391	166.5716	
UVF	13.73428	-60.9539	
UVI	-26.2317	-51.0689	
UVL	25.46923	30.58597	
UVO	-5.975	150.9667	
UWA	42.28096	-72.2166	
UYL	12.07167	24.89472	
UYN	38.27416	109.7304	
UYU	-20.4414	-66.8533	
UZC	43.89932	19.6823	
UZH	26.1	43.93333	
UZM	68.1585	-106.616	
UZR	47.0891	81.65585	
UZU	-29.7789	-58.0956	
VAA	63.04496	21.76418	
VAB	1.116667	-70.75	
VAC	52.90988	8.043537	
VAD	30.83333	-83.2833	
VAF	44.92212	4.97007	
VAG	-21.55	-45.4333	
VAH	-18.4794	-64.0984	
VAI	-2.69198	141.3021	
VAK	61.54165	-165.6	
VAL	-13.3333	-39.0833	
VAM	3.471729	72.83513	
VAN	38.46787	43.33042	
VAO	-7.56667	158.6667	
VAP	-33.0333	-71.6667	
VAQ	60.355	102.31	
VAR	43.23394	27.8233	
VAS	39.81287	36.89971	
VAT	-19.2833	48.83333	
VAU	-17.4996	177.8631	
VAV	-18.5856	-173.964	
VAW	70.35472	31.04556	
VBA	19.77048	94.02636	
VBC	21.93687	96.08893	
VBG	34.63333	-120.467	
VBM	57.8575	-157.087	
VBP	11.14879	98.73634	
VBS	45.42799	10.32847	
VBV	-17.2333	-178.95	
VBY	57.66544	18.34706	
VCA	10.04722	105.7664	
VCB	55.08333	-133.017	
VCC	-28.4319	-51.0228	
VCD	-16.4021	131.005	
VCE	45.50354	12.34258	
VCF	-40.7	-66.15	
VCH	-31.7333	-54.25	
VCL	15.4075	108.7126	
VCP	-23.0061	-47.1418	
VCR	10.18333	-70.0833	
VCS	10.37139	106.6333	
VCT	28.85111	-96.9144	
VCV	34.53333	-117.3	
VDA	29.95202	34.9339	
VDB	61.08333	9.333333	
VDC	-14.8645	-40.8628	
VDE	27.81397	-17.8849	
VDH	17.5126	106.5934	
VDI	32.21667	-82.4167	
VDM	-40.85	-63.0167	
VDO	21.11775	107.4168	
VDP	9.221788	-65.9925	
VDR	-31.9438	-65.148	
VDS	70.06496	29.84643	
VDU	28.3	-97.2833	
VDY	15.17431	76.63347	
VDZ	61.1325	-146.239	
VEE	67.0087	-146.366	
VEG	5.55	-59.2833	
VEL	40.43889	-109.51	
VEO	60.37333	93.01167	
VER	19.14228	-96.1832	
VEV	-7.85	159.55	
VEX	41.91667	-77.1333	
VEY	63.42546	-20.2782	
VFA	-18.0931	25.84028	
VGA	16.52364	80.79127	
VGD	59.28111	39.93932	
VGG	62.53	11.07	
VGO	42.23292	-8.62617	
VGS	-35.0833	-63	
VGT	36.09667	-115.169	
VGZ	1.066667	-76.7167	
VHC	-9.75	20.55	
VHM	64.61667	16.65	
VHN	31.05	-104.833	
VHV	63.45667	120.2644	
VHY	46.1702	3.403145	
VHZ	-18.5833	-138.833	
VIA	-27.0083	-51.1361	
VIB	25.05833	-111.7	
VIC	45.55	11.55	
VIE	48.105	16.5849	
VIF	41.88528	16.17695	
VIG	8.623918	-71.6713	
VIH	38.12782	-91.7696	
VII	18.7	105.6333	
VIJ	18.44661	-64.4279	
VIK	69.68	-146.9	
VIL	23.72474	-15.9275	
VIN	49.23333	28.48333	
VIP	46.84333	6.915	
VIQ	-8.8854	126.3743	
VIR	-29.7707	31.05795	
VIS	36.31614	-119.39	
VIT	42.83333	-2.5	
VIU	-8.50645	157.6869	
VIV	-9.33056	150.3417	
VIX	-20.2561	-40.2814	
VIY	48.77417	2.191667	
VJB	-25.0378	33.6274	
VJI	36.68691	-82.038	
VJQ	-15.4167	36.96667	
VKG	10.08333	105.0833	
VKO	55.59953	37.27358	
VKS	32.35	-90.85	
VKT	67.48793	64.00334	
VKV	64.44167	40.42167	
VKW	69.76667	-146.917	
VLA	38.96667	-89.1	
VLC	39.48786	-0.48121	
VLD	30.77831	-83.278	
VLE	35.65	-112.183	
VLG	-38.0167	-57.5833	
VLI	-17.6991	168.3193	
VLK	47.67889	42.07608	
VLL	41.70683	-4.85437	
VLM	-21.25	-63.5	
VLN	10.15168	-67.9288	
VLO	38.11667	-122.233	
VLP	-9.98111	-51.1405	
VLR	-28.596	-70.7551	
VLS	-16.7961	168.177	
VLU	56.38058	30.60367	
VLV	9.339167	-70.5858	
VLY	53.24818	-4.53668	
VME	-33.6333	-65.4167	
VMI	-22.25	-58	
VMU	-7.49727	144.8214	
VNA	15.71127	106.4157	
VNC	27.06667	-82.4333	
VND	-23.3507	47.58189	
VNE	47.65	-2.76667	
VNG	18.93333	102.5	
VNO	54.63484	25.29031	
VNR	-16.8667	141.9167	
VNS	25.451	82.86361	1
VNT	57.35778	21.54417	
VNX	-22.0166	35.31262	
VNY	34.20713	-118.49	
VOD	50.08781	14.42046	
VOG	48.78335	44.34729	
VOH	-13.3721	50.00008	
VOI	8.416667	-9.75	
VOK	43.93855	-90.2554	
VOL	39.38333	22.93111	
VOT	-20.4333	-49.8833	
VOZ	51.81511	39.22142	
VPE	-17.0436	15.68273	
VPG	-3.8154	39.79673	
VPN	65.71987	-14.8512	
VPS	30.49542	-86.5495	
VPY	-19.1333	33.48333	
VPZ	41.45664	-87.0077	
VQQ	30.21878	-81.8772	
VQS	18.13409	-65.488	
VRA	23.0399	-81.4369	
VRB	27.65721	-80.4183	
VRC	13.57661	124.2044	
VRE	-31.6667	18.5	
VRI	68.84894	58.20254	
VRK	62.3	27.93333	
VRL	41.3	-7.75	
VRN	45.39717	10.8859	
VRO	23.13333	-81.3	
VRS	38.43333	-92.85	
VRU	-26.9167	24.75	
VRY	67.66666	12.68333	
VRZ	-21.2406	-44.9639	
VSA	17.99524	-92.8188	
VSE	40.65	-7.91667	
VSF	42.11667	-72.5833	
VSG	48.56667	39.33333	
VSK	46.21861	-119.213	
VSO	9.433333	105.4667	
VST	59.58917	16.63056	
VSV	27.50306	82.02694	
VTA	14.95	-87.4	
VTB	55.13333	30.36667	
VTE	17.98665	102.5639	
VTF	-18.5124	177.6387	
VTG	10.37631	107.0962	
VTL	48.2239	5.93528	
VTM	31.2083	35.0123	
VTN	42.86667	-100.55	
VTU	20.98732	-76.9367	
VTZ	17.72815	83.22675	1
VUP	10.43542	-73.249	
VUS	60.79342	46.26607	
VUU	-15.6833	35	
VVB	-19.833	48.79994	
VVC	4.078889	-73.5667	
VVI	-17.6595	-63.1385	
VVK	57.75	16.63333	
VVN	-11.8549	-72.9393	
VVO	43.39253	132.1462	
VVZ	26.53333	8.55	
VXC	-13.2747	35.25807	
VXE	16.83451	-25.0552	
VXO	56.92814	14.72916	
VYD	-27.7893	30.79519	
VYI	63.75598	121.6962	
VYS	41.33333	-89.1333	
WAA	65.62302	-168.095	
WAB	-5.48333	143.7333	
WAC	7.167	37.167	
WAD	-17.4506	47.51294	
WAE	20.50267	45.2001	
WAF	32.33333	69.53333	
WAG	-39.9607	175.0237	
WAH	46.24535	-96.607	
WAI	-14.9167	47.95	
WAJ	-7.8	143.2667	
WAK	-22.2989	44.53289	
WAL	37.93333	-75.3833	
WAM	-17.7954	48.44248	
WAN	-25.3566	141.9252	
WAO	-7.49509	144.8243	
WAP	-43.6115	-71.8057	
WAQ	-18.6995	44.61604	
WAR	-3.11667	140.8833	
WAT	52.18684	-7.08635	
WAU	-31.4667	152.75	
WAV	-17.4833	130.95	
WAW	52.17091	20.97329	
WAX	32.95208	12.01616	
WAY	39.75	-77.5833	
WAZ	-28.149	151.9432	
WBA	-2.8115	129.4855	
WBB	63.51539	-162.285	
WBC	-9.31667	150.35	
WBD	-15.2074	48.48246	
WBE	-14.5401	48.68971	
WBG	54.46404	9.51922	
WBI	40.01667	-105.283	
WBK	44.2448	-84.1798	
WBM	-5.63542	143.8923	
WBN	42.46667	-71.15	
WBO	-21.6	45.13333	
WBQ	66.36139	-147.401	
WBR	43.72223	-85.4984	
WBU	40.03741	-105.231	
WBW	41.23333	-75.8833	
WCA	-42.5	-73.8333	
WCD	-30.1737	122.3221	
WCH	-42.9167	-72.7167	
WCR	67.50289	-148.491	
WDA	14.86667	45.55	
WDB	55.58333	-131.75	
WDG	36.37509	-97.7874	
WDH	-22.4822	17.47205	
WDI	-26.3333	151.8167	
WDN	48.71245	-123.019	
WDR	33.98178	-83.6653	
WDS	37.91306	114.5917	
WDY	57.78333	-152.4	
WEA	32.76667	-97.8	
WED	-10.095	150.0836	
WEF	36.64718	119.115	
WEH	37.18649	122.2294	
WEI	-12.6785	141.9247	
WEL	-28	26.75	
WEP	-10.0667	148.1667	
WES	7.2833	-10.4833	
WET	-4.16667	135.8333	
WEW	-30.2333	149.4333	
WFB	55.35806	-131.668	
WFD	53.33806	-2.14889	
WFI	-21.4667	47.08333	
WFK	47.35	-68.3333	
WGA	-35.1657	147.463	
WGB	30	73.25	
WGC	17.91406	79.60361	
WGE	-30.0322	148.1254	
WGN	-36.2669	174.1	
WGO	39.14337	-78.1437	
WGP	-9.66667	120.3	
WGT	-36.3667	146.3333	
WGU	-6.8	146.8	
WGY	0.516667	10.43333	
WHA	31.10427	118.6647	
WHB	-22.4307	116.8864	
WHD	55.91667	-130.083	
WHF	21.75	31.5	
WHH	40.03056	-105.235	
WHK	-37.9215	176.9147	
WHL	-38.6889	146.45	
WHN	30.25178	114.0554	
WHO	-43.3695	170.1803	
WHP	34.05	-118.25	
WHS	60.37654	-0.92732	
WHT	29.31667	-96.1	
WHU	31.36667	118.3667	
WIB	0.464563	101.4469	
WIC	58.45869	-3.0926	
WIE	50.08333	8.233333	
WIK	-36.8333	175.0833	
WIL	-1.31802	36.81325	
WIN	-22.35	143.0667	
WIO	-31.0833	143.55	
WIR	-39.0105	177.4043	
WIT	-22.2667	118.3333	
WIU	-4.66667	149.5	
WJA	7.45235	168.552	
WJF	34.7	-118.133	
WJR	1.766667	40.6	
WJU	37.43917	127.9674	
WKA	-44.7231	169.2442	
WKB	-36.15	142.4333	
WKF	-30.3167	25.3	
WKI	-18.3623	26.52106	
WKJ	45.39943	141.7974	
WKK	59.2824	-158.618	
WKL	19.85	-156.333	
WKN	-5.86043	155.2224	
WKR	27.25971	-78.4014	
WLA	-19.7769	120.6518	
WLB	56.29167	-133.658	
WLC	-30.9833	151.6	
WLD	37.16694	-97.0503	
WLE	-26.8092	150.165	
WLG	-41.3269	174.8077	
WLH	-15.4111	167.6912	
WLK	66.60032	-159.995	
WLL	-17.6167	137.9167	
WLM	42.38528	-71.2514	
WLN	55.85215	-133.229	
WLO	-16.63	129.32	
WLP	-23.1356	118.7072	
WLR	55.66667	-131.667	
WLS	-13.2333	-176.167	
WLW	39.88333	-122.35	
WMA	-15.8454	48.83902	
WMB	-38.2931	142.4489	
WMC	40.96667	-117.733	
WMD	-21.0333	44.95	
WME	-27.2853	120.5498	
WMH	36.33333	-92.3833	
WMI	52.45089	20.64899	
WMK	55.73333	-132.183	
WML	-20.3558	45.54253	
WMN	-15.4376	49.68975	
WMO	64.68868	-163.41	
WMP	-16.075	47.59722	
WMR	-16.1638	49.7738	
WMT	27.95638	106.4359	
WMV	-16.45	46.56667	
WMX	-4.09666	138.9522	
WNA	60.7	-162.117	
WNC	55.85417	-133.225	
WND	-28.2667	121.8333	
WNE	-1.35	9.333333	
WNH	23.37491	104.2426	
WNI	-5.29089	123.6368	
WNN	52.91667	-89.1667	
WNP	13.58402	123.2694	
WNR	-25.407	142.6733	
WNS	26.21552	68.38923	
WNU	-4.9	145.3167	
WNZ	27.90879	120.8469	
WOA	-6.79699	145.8924	
WOD	38.86667	-90.0833	
WOE	51.4434	4.336316	
WOG	-22.5	134.25	
WOK	5.25	-61.7333	
WOL	-34.5667	150.7833	
WON	-18.575	140.892	
WOO	65.33334	-143.533	
WOR	-14.8833	47.28333	
WOS	50.21667	-126.617	
WOT	23.41667	119.5	
WOW	61.83333	-150.167	
WPA	-45.4	-72.7	
WPB	-15.55	47.66667	
WPC	49.48333	-113.95	
WPK	-16.6583	144.002	
WPL	50.18333	-124.4	
WPM	-8.81667	143.0333	
WPO	38.86667	-107.6	
WPR	-53.25	-70.3333	
WPU	-54.95	-68.25	
WRA	6.97559	45.33711	
WRB	32.69556	-83.6478	
WRE	-35.7698	174.3612	
WRG	56.48395	-132.369	
WRH	68.25	-162.283	
WRI	40.15531	-74.6502	
WRL	43.9675	-107.953	
WRN	-30.0317	119.3837	
WRO	51.10756	16.87567	
WRT	53.74404	-2.88631	
WRW	-20.8437	120.7029	
WRY	59.35083	-2.94905	
WRZ	6.251667	81.23834	
WSA	-8.28319	142.8705	
WSB	39.36667	-119.733	
WSD	32.38333	-106.483	
WSF	54.58619	-164.902	
WSG	40.16667	-80.25	
WSH	40.75	-72.8333	
WSJ	57.73111	-153.318	
WSK	31.07157	109.7134	
WSM	67.40593	-150.119	
WSN	58.6995	-157	
WSO	5.21277	-57.1858	
WSP	14.68333	-84.0167	
WSQ	38.62056	108.8231	
WSR	-2.71939	134.5059	
WST	41.34882	-71.8032	
WSU	-5.95	147.2333	
WSX	48.66667	-122.883	
WSY	-20.5028	148.7528	
WSZ	-41.74	171.5786	
WTA	-17.4761	43.9728	
WTB	-27.5585	151.7937	
WTC	40.7	-74.0167	
WTD	26.68834	-78.9834	
WTE	9.459221	170.2378	
WTK	67.56623	-162.973	
WTL	60.35043	-162.657	
WTN	53.16667	-0.51667	
WTO	10.17371	166.0028	
WTP	-8.54772	147.254	
WTR	33.85	-109.967	
WTS	-18.7634	46.05119	
WTT	-6.05	146.4	
WTX	-4.39411	104.4027	
WTZ	-36.8286	175.6831	
WUA	39.79309	106.8016	
WUD	-33.0167	135.6195	
WUG	-7.3375	146.7183	
WUH	30.77382	114.2124	
WUI	-28.704	121.891	
WUM	-6.04939	149.3386	
WUN	-26.6288	120.2206	
WUS	27.70299	118	
WUT	38.5991	112.9762	
WUU	7.725999	27.97044	
WUV	-1.73586	142.8359	
WUX	31.49844	120.4301	
WUZ	23.45734	111.2487	
WVB	-22.9786	14.51722	
WVI	36.93366	-121.792	
WVK	-22.1193	48.02172	
WVL	44.53319	-69.6766	
WVN	53.53333	8.116667	
WWA	61.58333	-149.433	
WWD	39.00809	-74.9081	
WWI	-21.6628	121.234	
WWK	-3.58024	143.6691	
WWP	56.66667	-133.833	
WWR	36.43608	-99.5261	
WWT	60.93988	-164.642	
WWY	-33.9333	147.25	
WXN	30.80139	108.4312	
WYA	-33.0571	137.5097	
WYB	55.91667	-131.833	
WYE	8.617648	-11.0503	
WYN	-15.5114	128.1531	
WYS	44.68894	-111.117	
WZA	10.08289	-2.50783	
WZQ	41.4596	108.5345	
WZY	25.0825	-77.3272	
XAA	40.17621	44.50114	
XAI	32.54017	114.0756	
XAL	27.01667	-108.933	
XAP	-27.0886	-52.6297	
XAR	14.217	-0.883	
XAU	3.615198	-53.2036	
XAY	18.66667	104.7167	
XBB	50	-123	
XBE	53.96608	-91.0253	
XBG	12.98109	-0.16232	
XBJ	32.89977	59.26414	
XBL	8.45	36.33333	
XBN	-9.63333	149.3	
XBO	12.65	-0.56667	
XBR	44.58333	-75.6833	
XBW	42.65	-80.82	
XCH	-10.5	105.6667	
XCL	59	-107	
XCM	42.4	-82.1833	
XCN	12.01667	120.2	
XCO	-38.35	143.5833	
XCR	48.76778	4.201111	
XDE	10.94887	-3.25252	
XDJ	14.12216	-1.62806	
XEN	40.73333	118.6167	
XEO	69.33334	-51	
XEQ	60.26667	-44.6333	
XES	42.62778	-88.4281	
XEX	48.83333	2.65	
XFN	32.15136	112.2894	
XFW	52.53584	9.836945	
XFZ	46.71667	-71.25	
XGA	10.33333	-3.18333	
XGG	14.45427	-0.21828	
XGL	56.23333	-100.55	
XGN	-16.7517	14.96603	
XGR	58.5	-65.9833	
XHN	50.63333	5.56666	
XIC	27.98876	102.1845	
XIE	19.61996	100.8121	
XIG	-6.96667	-48.8	
XIJ	28.9348	47.7919	
XIL	43.91391	115.9597	
XIN	24	116	
XIQ	69	-51	
XIY	34.43866	108.7581	
XJD	25.1173	51.315	
XJH	22.24786	114.2034	
XJM	33.05	73.63833	
XKA	12.46401	1.493234	
XKH	19.3	103.3667	
XKO	53.56667	-127.933	
XKS	53.52235	-88.6433	
XKY	13.07741	-1.10024	
XLB	58.61344	-101.47	
XLF	59	-69	
XLO	10.33333	105.4667	
XLS	16.05329	-16.4615	
XLU	11.1	-2.1	
XLW	53.16667	8.6	
XMA	7.757671	125.0336	
XMC	-37.6002	149.7202	
XMD	44	-97.1167	
XMG	28.96667	80.2	
XMH	-14.4343	-146.067	
XMI	-10.7387	38.77182	
XML	-35	137.5	
XMN	24.54383	118.1327	
XMP	62.86667	-135.917	
XMS	-2.29929	-78.1208	
XMY	-10.4833	142.45	
XNA	36.27526	-94.2971	
XNG	15.11361	108.7758	
XNH	30.93972	46.0925	
XNN	36.52976	102.0382	
XNT	37.1	114.5	
XNU	12.74333	-3.86079	
XNY	40.76	-74.003	
XOF	51.51	0.06	
XPA	11.25	0.7	
XPK	55.74925	-101.264	
XPL	14.41667	-87.6167	
XPP	52.99613	-97.2737	
XPR	43.01667	-102.517	
XPU	70.33334	-149.333	
XPZ	43.28333	6.633333	
XQP	9.439146	-84.1334	
XQU	49.33754	-124.392	
XRH	-33.6	150.7689	
XRQ	48.57615	116.9378	
XRR	61.96969	-132.418	
XRY	36.74378	-6.06405	
XSB	24.28323	52.58181	
XSC	21.51583	-71.5297	
XSD	38.03333	-117.233	
XSE	13.45715	0.503767	
XSI	56.79107	-98.9074	
XSM	38.28333	-76.6333	
XSO	7.710063	122.162	
XSP	1.366667	103.9667	
XTG	-27.9667	143.7667	
XTL	58.70616	-98.5121	
XTO	-25.4333	149.8	
XTR	-27.2833	150.4667	
XTT	48.85661	2.352222	
XUZ	34.05851	117.5557	
XVL	10.25	105.95	
XWA	48.26055	-103.747	
XWZ	58.75314	17.00853	
XXK	59.01677	16.22223	
XYA	-9.09323	159.2191	
XYE	15.25	97.85	
XYP	60.1313	16.21586	
XYR	-3.88333	141.7833	
XZA	11.13333	-1	
YAA	52.45122	-125.303	
YAB	73.03333	-85.1833	
YAC	51.72729	-91.8264	
YAD	50.38333	-105.533	
YAE	50.16667	-123	
YAF	45.76667	-71.95	
YAG	48.65357	-93.4441	
YAH	53.75	-73.65	
YAI	-36.6	-72.1167	
YAJ	48.79847	-123.202	
YAK	59.50081	-139.644	
YAL	50.58254	-126.917	
YAM	46.485	-84.5094	
YAN	0.783333	24.4	
YAO	3.836096	11.52179	
YAP	9.498986	138.0831	
YAQ	48.80338	-123.6	
YAR	53.55	-76.2	
YAS	-16.7594	177.5457	
YAT	52.92759	-82.4311	
YAU	61.66342	-73.3073	
YAV	48.86667	-123.3	
YAW	44.86667	-63.6167	
YAX	53.25195	-89.565	
YAY	51.36667	-55.5833	
YAZ	49.08162	-125.779	
YBA	51.16667	-115.567	
YBB	68.88333	-89.85	
YBC	49.2	-68.2667	
YBD	49.21667	-122.9	
YBE	59.56092	-108.483	
YBF	48.82062	-125.119	
YBG	48.33143	-70.9949	
YBH	50.91438	-127.936	
YBI	53.47022	-55.7885	
YBJ	50.5	-62.9167	
YBK	64.29955	-96.0782	
YBL	49.9541	-125.276	
YBM	56.7	-131	
YBN	46.3	-63.7833	
YBO	56.96673	-130.249	
YBP	28.80157	104.5496	
YBQ	48.98205	-123.671	
YBR	49.90749	-99.9523	
YBS	52.60813	-90.3747	
YBT	57.89049	-101.678	
YBV	52.35999	-97.0242	
YBW	48.75	-123.233	
YBX	51.44197	-57.1869	
YBY	54.30508	-110.743	
YCA	49.68333	-124.983	
YCB	69.10801	-105.138	
YCC	45.1	-74.5667	
YCD	49.05295	-123.871	
YCE	43.28333	-81.4833	
YCF	50.06196	-124.931	
YCG	49.29576	-117.633	
YCH	47.0078	-65.4492	
YCI	61.91667	-113.25	
YCJ	51.93333	-131.017	
YCK	67.02075	-126.129	
YCL	47.9908	-66.3303	
YCM	43.19298	-79.1719	
YCN	49.10795	-81.0162	
YCO	67.81699	-115.145	
YCQ	55.6872	-121.627	
YCR	54.6089	-97.7676	
YCS	63.34792	-90.7338	
YCT	52.07471	-111.448	
YCU	35.018	110.993	
YCV	45.51667	-73.75	
YCW	49.16667	-121.9	
YCX	45.76667	-66.1667	
YCY	70.41666	-68.5	
YCZ	50.3281	-115.873	
YDA	64.04403	-139.123	
YDB	61.35	-139.017	
YDC	53.2	-114.967	
YDE	53.43333	-57.2333	
YDF	49.21027	-57.3997	
YDG	44.61667	-65.7667	
YDH	50.21667	-57.5833	
YDI	55.93333	-60.95	
YDJ	58.66056	-102.539	
YDK	43.93333	-76.6167	
YDL	58.58333	-130.033	
YDN	51.1	-100.05	
YDO	48.86667	-72.2333	
YDP	56.55112	-61.682	
YDQ	55.74147	-120.182	
YDR	50.36667	-102.583	
YDS	49.966	-124.729	
YDT	49.18333	-123.183	
YDU	60.2919	-102.502	
YDV	51.78253	-96.6919	
YDW	60.3203	-103.127	
YDX	52.05	-128.083	
YEB	46.41764	-84.0985	
YEC	36.62884	128.3531	
YED	53.5	-113.5	
YEG	53.30726	-113.584	
YEH	38.4822	106.0094	
YEI	40.25584	29.56209	
YEK	61.09408	-94.0712	
YEL	46.35132	-82.5588	
YEM	45.84278	-81.8581	
YEN	49.16667	-102.983	
YEO	51.01667	-2.55	
YEP	49.38333	-126.533	
YEQ	-5.1094	143.9174	
YER	56.03333	-87.8333	
YES	30.69977	51.55276	
YET	53.57913	-116.467	
YEU	79.99413	-85.8085	
YEV	68.30665	-133.498	
YEY	48.55222	-78.25	
YFA	52.24167	-81.5917	
YFB	63.7574	-68.5524	
YFC	45.87018	-66.5351	
YFE	48.74559	-69.088	
YFG	54.5547	-71.1688	
YFH	51.56157	-87.909	
YFI	57.26543	-110.975	
YFJ	64.19305	-114.077	
YFL	62.7	-109.133	
YFO	54.67692	-101.678	
YFR	61.1808	-113.69	
YFS	61.76098	-121.235	
YFX	52.36667	-55.6833	
YGA	51.95	-68.1333	
YGB	49.69093	-124.507	
YGC	53.91685	-118.873	
YGE	50.08333	-124.95	
YGG	48.85	-123.5	
YGH	66.2424	-128.647	
YGJ	35.49335	133.2428	
YGK	44.22466	-76.5977	
YGL	53.62972	-77.7064	
YGM	50.66667	-97	
YGN	50.85	-126.85	
YGO	54.55889	-94.4914	
YGP	48.76667	-64.4833	
YGQ	49.73333	-86.95	
YGR	47.36667	-61.9	
YGS	55.76766	-124.693	
YGT	69.36376	-81.8148	
YGV	50.28349	-63.6039	
YGW	55.28248	-77.7563	
YGX	56.35681	-94.7122	
YGY	62.11395	-74.5617	
YGZ	76.4261	-82.9096	
YHA	52.52758	-56.2808	
YHB	52.86667	-102.417	
YHC	51.73333	-128.117	
YHD	49.78333	-92.8333	
YHE	49.41667	-121.417	
YHF	49.71414	-83.6881	
YHG	52.76667	-56.1	
YHH	49.94639	-125.266	
YHI	70.71667	-117.717	
YHJ	28.70097	116.1077	
YHK	68.63685	-95.8549	
YHM	43.16138	-79.9263	
YHN	49.1931	-84.7589	
YHO	55.44877	-60.2307	
YHP	52.11288	-94.2556	
YHR	50.5	-59.5	
YHS	49.46175	-123.725	
YHT	60.75	-137.5	
YHU	45.5	-73.6	
YHY	60.83957	-115.782	
YHZ	44.87679	-63.5126	
YIA	-7.89984	110.0512	
YIB	48.77368	-91.6378	
YIC	27.80221	114.3082	
YIE	47.31	119.9108	
YIF	51.20992	-58.6573	
YIG	50.38333	-125.133	
YIH	30.5526	111.4815	
YIK	62.41667	-76.0833	
YIN	43.95643	81.3287	
YIO	72.68932	-77.9698	
YIP	42.23493	-83.5261	
YIV	54.2	-94.7833	
YIW	29.3422	120.0287	
YJA	52.99722	-118.061	
YJF	60.23599	-123.47	
YJN	45.33333	-73.3333	
YJO	56.66667	-131.117	
YJP	53.31917	-117.753	
YJS	41.90659	128.4101	
YJT	48.5431	-58.5594	
YKA	50.70515	-120.442	
YKC	44.25	-76.6	
YKD	44.20139	-81.6067	
YKE	53.05	-94.6667	
YKF	43.45585	-80.3857	
YKG	60.02923	-69.9978	
YKH	40.54588	122.3611	
YKI	58.98	23.86	
YKJ	57.2561	-105.618	
YKK	53	-130	
YKL	54.78333	-64.8167	
YKM	46.56681	-120.537	
YKN	42.91694	-97.3864	
YKO	37.55183	44.2331	
YKQ	51.47335	-78.7546	
YKS	62.09146	129.7697	
YKT	52.59361	-128.521	
YKU	53.80556	-78.9176	
YKX	48.15	-80.0333	
YKY	51.45	-109.167	
YKZ	43.86667	-79.3667	
YLA	54.23333	-133.017	
YLB	54.76667	-112.017	
YLC	62.84737	-69.8754	
YLD	47.82093	-83.355	
YLE	63.15	-117.267	
YLF	54.18333	-72.4833	
YLG	-28.3541	116.6823	
YLH	52.1956	-87.9342	
YLI	64.0542	24.72134	
YLJ	54.5	-108.667	
YLK	44.48415	-79.5461	
YLL	53.31182	-110.073	
YLM	64.4	-140.55	
YLN	46.38333	129.5	
YLO	49.78167	-99.6383	
YLP	50.28333	-64.15	
YLQ	47.5	-72.8333	
YLR	56.5133	-99.9853	
YLS	49.0299	-77.0165	
YLT	82.51855	-62.2725	
YLV	40.62648	47.14604	
YLW	49.9567	-119.38	
YLX	59.35	-94.68	
YLY	49.10085	-122.628	
YMA	63.61662	-135.869	
YMB	50.11667	-120.75	
YMC	56.56667	-70.8167	
YMD	76.25	-119.5	
YME	48.83333	-67.5167	
YMF	48.81667	-123.2	
YMG	49.08286	-85.8607	
YMH	52.3028	-55.8472	
YMI	49.97064	-94.7009	
YMJ	50.38333	-105.533	
YMK	68.46217	73.59914	
YML	47.65	-70.1667	
YMM	56.65179	-111.228	
YMN	55.16667	-59.1667	
YMO	51.29122	-80.6106	
YMP	50.61111	-127.097	
YMR	55.48333	-77.5167	
YMS	-5.89407	-76.114	
YMT	49.91667	-74.3667	
YMU	50.07145	-124.984	
YMV	71.32243	-79.3449	
YMW	46.38333	-75.9667	
YMX	45.6825	-74.0275	
YNA	50.18987	-61.7874	
YNB	24.14803	38.06267	
YNC	53.01042	-78.8317	
YND	45.48333	-75.6333	
YNE	53.95694	-97.8482	
YNF	48.94695	-57.9439	
YNG	41.26074	-80.675	
YNH	56	-121.9	
YNI	53.16667	-70.9667	
YNJ	42.87879	129.4487	
YNK	50.08333	-125.917	
YNL	58.26886	-104.08	
YNM	49.76001	-77.7988	
YNN	-22.7667	119.2333	
YNO	52.5	-92.4167	
YNP	55.91337	-61.1817	
YNR	50.83333	-97	
YNS	49.74167	-76.7417	
YNT	37.40733	121.3711	
YNX	63.59351	-110.904	
YNY	38.06667	128.6	
